input,rand_x,rand_y,pred_x,pred_y,abs_rel,sq_rel,rms_sq_lin,rms_sq_log,d1,d2,d3
5_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-71.43770360953212,72.459523202322,-13.034480094909668,78.66693878173828,0.12579210102558136,0.06385929882526398,0.16764813661575317,0.031677670776844025,0.8493877649307251,0.9748044610023499,0.9929698705673218
13_area_31_color_0_Left_Down_0.0,0.9454270406142911,58.7623438993935,0.09385799616575241,64.8211669921875,0.12560182809829712,0.06370702385902405,0.1671466827392578,0.03160960227251053,0.8496832251548767,0.9748707413673401,0.9929938912391663
4_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-32.391071814489884,71.19418112931609,-5.611537933349609,70.38370513916016,0.12530094385147095,0.0634542778134346,0.1664663702249527,0.031489383429288864,0.8503140211105347,0.9749935865402222,0.9930282831192017
25_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-19.94369782785064,-88.0492227335463,1.4927629232406616,-86.69316101074219,0.12500755488872528,0.06324314326047897,0.1659645289182663,0.03138209879398346,0.8508090376853943,0.9751040935516357,0.9930619597434998
39_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,72.96875575546747,-73.56839817849595,12.51179313659668,-81.25160217285156,0.12489419430494308,0.06317100673913956,0.16589634120464325,0.031311873346567154,0.8511419296264648,0.9752087593078613,0.993094801902771
150_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-32.52354523372532,81.01115406914488,-3.675398588180542,80.65137481689453,0.12465613335371017,0.06295184046030045,0.16524912416934967,0.031208461150527,0.8517135977745056,0.975315272808075,0.993125855922699
26_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,81.10928644876009,13.218819862191495,78.00460815429688,58.257808685302734,0.12472596019506454,0.06318987905979156,0.16677385568618774,0.03125065192580223,0.8514398336410522,0.9752720594406128,0.9931179285049438
72_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,23.73069819056387,-9.27980604390244,30.762365341186523,-21.534706115722656,0.12450803816318512,0.06301866471767426,0.1663040965795517,0.03116680309176445,0.8519106507301331,0.9753356575965881,0.9931368827819824
6_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-37.22206109434838,-30.84038183341513,-33.15334701538086,-37.061344146728516,0.12428701668977737,0.06278356164693832,0.16563373804092407,0.031069543212652206,0.8524134159088135,0.975448489189148,0.9931688904762268
55_area_31_color_0_Left_Down_0.0,31.05332209386691,45.42741529878239,19.828624725341797,56.36442947387695,0.12423310428857803,0.06284423917531967,0.16618748009204865,0.031042546033859253,0.8525707125663757,0.9754608273506165,0.9931800365447998
117_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,52.484227870652745,52.13126570301969,28.52503776550293,69.70028686523438,0.12416507303714752,0.06281840056180954,0.1661413162946701,0.03104361891746521,0.8527666330337524,0.9754496216773987,0.9931453466415405
6_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-73.58290145123573,-1.0043451535353398,-73.1917953491211,-4.546249866485596,0.12404238432645798,0.06264324486255646,0.16557180881500244,0.030978715047240257,0.8530399799346924,0.975543737411499,0.9931696057319641
34_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-79.63942319700402,8.915198818272401,-75.42740631103516,40.88860321044922,0.1243562325835228,0.06274630129337311,0.16537827253341675,0.03108060173690319,0.8525364398956299,0.9752713441848755,0.9931542873382568
103_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-10.524509752792142,69.78675289649397,1.75540292263031,72.63851165771484,0.12422116100788116,0.06255900859832764,0.16483931243419647,0.031011778861284256,0.8529864549636841,0.9753709435462952,0.9931767582893372
52_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-26.835297740625833,-68.92793704303094,-7.6193060874938965,-76.26016998291016,0.12399282306432724,0.06234279274940491,0.16423141956329346,0.030915958806872368,0.8534640073776245,0.9754834771156311,0.9932087659835815
80_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-64.26149723048954,47.07191370914501,-37.536617279052734,72.35140991210938,0.12401359528303146,0.06225425750017166,0.16385281085968018,0.030888516455888748,0.8534305095672607,0.9755623936653137,0.9932399988174438
62_area_31_color_0_Left_Down_0.0,21.279251396926995,-71.79791829789775,7.98394250869751,-76.34420776367188,0.12377014011144638,0.06207974627614021,0.16341538727283478,0.030799588188529015,0.853895902633667,0.9756443500518799,0.9932627081871033
63_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-74.86077489930047,36.17444366264159,-50.322166442871094,68.44012451171875,0.12420795112848282,0.06307487189769745,0.16694067418575287,0.030930858105421066,0.8529185056686401,0.9754897356033325,0.9932436347007751
108_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-76.90265885444516,57.93481067226412,-32.08275604248047,83.60232543945312,0.124302439391613,0.06302671879529953,0.16667082905769348,0.0309489406645298,0.8528140783309937,0.9754649996757507,0.9932577013969421
23_area_31_color_0_Left_Down_0.0,37.12360088816932,-75.35721948445804,6.275043964385986,-74.44303131103516,0.12428610026836395,0.0630372017621994,0.16699814796447754,0.030921729281544685,0.8527924418449402,0.9755200147628784,0.9932757616043091
28_area_31_color_0_Left_Down_0.0,-74.72921146466545,87.59512413021159,-1.8163057565689087,89.9568862915039,0.12403161823749542,0.06284218281507492,0.16642071306705475,0.030845683068037033,0.8531508445739746,0.975586473941803,0.9932994842529297
152_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-22.631256763898335,-23.28441352795963,-22.600717544555664,-30.671958923339844,0.12393011152744293,0.06266168504953384,0.16585274040699005,0.030787426978349686,0.853329598903656,0.9756907820701599,0.9933299422264099
60_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,56.303922106350456,80.50474392909456,8.328548431396484,84.87362670898438,0.12380801886320114,0.062458205968141556,0.16521944105625153,0.030705031007528305,0.8538786768913269,0.9757999777793884,0.9933601021766663
39_area_31_color_0_Left_Down_0.0,87.48019148811676,45.6080733466095,44.051239013671875,79.42719268798828,0.1241830363869667,0.06262007355690002,0.16545653343200684,0.03083961084485054,0.8528819680213928,0.9756399989128113,0.9933446645736694
7_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-22.27327460443516,-74.96987099423963,-8.381085395812988,-78.93010711669922,0.12401079386472702,0.062417034059762955,0.1648549884557724,0.030750731006264687,0.8534046411514282,0.9757400155067444,0.9933716654777527
42_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,49.88644486693863,10.512764952444911,47.307247161865234,16.079238891601562,0.12378674745559692,0.06223813816905022,0.16438300907611847,0.030664339661598206,0.8538122177124023,0.975816547870636,0.9934009313583374
17_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-13.640038335544276,73.14378931705247,-2.9453508853912354,67.3211898803711,0.12359820306301117,0.06205844506621361,0.16389510035514832,0.030577650293707848,0.8542786836624146,0.9759228825569153,0.9934302568435669
149_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-69.98445318489276,-1.3274812276453503,-70.72808074951172,-3.379669427871704,0.12336038053035736,0.061856064945459366,0.16332454979419708,0.030485235154628754,0.8548022508621216,0.9760032892227173,0.9934555888175964
47_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-87.95634394186457,-5.641084441057274,-82.77272033691406,-58.43846893310547,0.12362654507160187,0.06206544488668442,0.1639542281627655,0.030661949887871742,0.8540515899658203,0.975865364074707,0.9933632612228394
55_area_31_color_0_Left_Down_0.0,-79.86541037726928,-68.61277507174705,-20.81599235534668,-91.09990692138672,0.12373624742031097,0.06226763129234314,0.16488239169120789,0.03072965331375599,0.8536698818206787,0.9757314920425415,0.9933497905731201
66_area_31_color_0_Left_Down_0.0,-68.84527558012113,26.85785438089144,-56.340118408203125,53.323143005371094,0.12378254532814026,0.06232396513223648,0.16519072651863098,0.030727282166481018,0.8534972071647644,0.9757543802261353,0.9933716654777527
63_area_31_color_0_Left_Down_0.0,44.2880782677762,15.006377717488732,43.13672637939453,19.12467384338379,0.12357141077518463,0.062177978456020355,0.16484370827674866,0.030643850564956665,0.8539634346961975,0.9758302569389343,0.9933949112892151
52_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,83.19105872541755,-22.523295685733274,64.2789535522461,-71.03657531738281,0.12360654026269913,0.06219802424311638,0.16496571898460388,0.03067164123058319,0.8537684679031372,0.9757660627365112,0.993376612663269
18_area_31_color_0_Left_Down_0.0,-38.57182446926507,66.34784307410285,-13.268893241882324,75.56005096435547,0.12353403866291046,0.06209162250161171,0.16467204689979553,0.03062364272773266,0.8540055155754089,0.9758520126342773,0.9933995604515076
72_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-49.752749066498524,83.38005709931002,-8.138493537902832,83.799560546875,0.1232747733592987,0.061912234872579575,0.1641732156276703,0.0305355004966259,0.8544632196426392,0.9759213924407959,0.993420422077179
81_area_31_color_0_Left_Down_0.0,-87.81219455583306,84.57818880737503,-0.25254058837890625,83.00171661376953,0.1230926513671875,0.06175469979643822,0.16373375058174133,0.030458683148026466,0.8548779487609863,0.9760057330131531,0.99344402551651
116_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-82.2312158488963,70.4057604656528,-16.987228393554688,93.7745361328125,0.1230541244149208,0.061690252274274826,0.163558691740036,0.030410584062337875,0.8551427125930786,0.9760951399803162,0.9934710264205933
6_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,4.986199635533978,88.73366330147405,4.833346843719482,88.42822265625,0.12292275577783585,0.06151672452688217,0.16302813589572906,0.030341945588588715,0.8554718494415283,0.9761872887611389,0.9934980273246765
119_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-76.71661834762821,9.693771192237747,-73.56879425048828,35.680206298828125,0.12295708060264587,0.06147723272442818,0.1628706008195877,0.03035711497068405,0.8551071882247925,0.9762550592422485,0.9935246109962463
14_area_31_color_0_Left_Down_0.0,84.47445641143781,4.157611950626787,69.0261001586914,21.108753204345703,0.12294664978981018,0.06146744638681412,0.16295817494392395,0.030346499755978584,0.8551153540611267,0.9762936234474182,0.9935330748558044
112_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,23.291754864347254,35.234764017231086,-53.18394470214844,13.175983428955078,0.12332866340875626,0.06169205531477928,0.16318336129188538,0.03048655204474926,0.8542202711105347,0.9760702252388,0.993510365486145
76_area_31_color_0_Left_Down_0.0,-8.182608341800815,22.960454415131423,-6.71042013168335,26.59422492980957,0.12323266267776489,0.061529554426670074,0.1627030223608017,0.03042658045887947,0.8544661998748779,0.9761659502983093,0.9935368299484253
156_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,15.176576146158041,72.20844188837802,4.779813289642334,70.1080551147461,0.12289086729288101,0.06131088733673096,0.16217368841171265,0.030313316732645035,0.8550535440444946,0.9762635827064514,0.9935632944107056
16_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-81.81965153853758,-39.42662587339854,-49.90189743041992,-70.63599395751953,0.12289075553417206,0.061364758759737015,0.16230380535125732,0.030362438410520554,0.8550417423248291,0.9761350154876709,0.9935008883476257
308ed5f320429e1295db6c872b27ad0b1_color_0_Left_Down_0.0,81.07406713378057,70.24748110036495,24.392019271850586,86.42605590820312,0.12305036187171936,0.0614779107272625,0.16262875497341156,0.030469534918665886,0.854479968547821,0.9757992625236511,0.9935097694396973
41_area_31_color_0_Left_Down_0.0,-7.98178449857167,21.62386760427661,36.48020553588867,-1.4751492738723755,0.12314742058515549,0.06156853213906288,0.16309764981269836,0.030529052019119263,0.8541742563247681,0.9757116436958313,0.993481457233429
141_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-40.071387063396116,-56.138191249722965,-18.107406616210938,-69.67253875732422,0.12328467518091202,0.06155215948820114,0.16292931139469147,0.03055177815258503,0.8538234233856201,0.9757503867149353,0.9934970736503601
59_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-6.534287110803206,-26.396598955310495,-1.8525959253311157,-34.42866516113281,0.12309403717517853,0.06136186420917511,0.16236159205436707,0.030471350997686386,0.8542702198028564,0.975847065448761,0.9935216903686523
10_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,15.05810013315697,-76.00776534630273,4.394190788269043,-77.4707260131836,0.12284655123949051,0.06119199097156525,0.16192960739135742,0.03038565255701542,0.8547490835189819,0.9759257435798645,0.9935399889945984
31_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,85.39106537990997,87.51793400632852,6.886514663696289,95.56045532226562,0.12292364239692688,0.06115773320198059,0.16151592135429382,0.030424004420638084,0.8546717166900635,0.9758667349815369,0.9934971332550049
61_area_31_color_0_Left_Down_0.0,35.66910852355413,6.497345941941674,32.86476516723633,9.4409818649292,0.12264253199100494,0.06096712127327919,0.16102397441864014,0.030325185507535934,0.8551995158195496,0.9759551286697388,0.9935203790664673
140_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-34.28502906846101,56.48310354725075,-15.29260540008545,62.777740478515625,0.12260234355926514,0.06084933504462242,0.1606186181306839,0.03028416819870472,0.8553428649902344,0.97603839635849,0.9935463070869446
168_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,33.25161105969826,-60.72895091791956,20.00987434387207,-63.61548614501953,0.12242273986339569,0.06074092164635658,0.16046345233917236,0.0302128829061985,0.8557571768760681,0.9761096835136414,0.9935652017593384
69_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,73.96689320889163,58.05670372617041,29.827350616455078,78.65705871582031,0.12228639423847198,0.06066196784377098,0.1603611260652542,0.03015211969614029,0.8560880422592163,0.9761829972267151,0.9935838580131531
13_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,80.96398439254634,40.6295115099048,49.16561508178711,73.73194122314453,0.12243200838565826,0.060726042836904526,0.1603577733039856,0.030195221304893494,0.8556992411613464,0.9760979413986206,0.9936063289642334
72_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,20.414735268442172,-14.716253467688603,24.382728576660156,-19.247425079345703,0.12238049507141113,0.0607081800699234,0.16033153235912323,0.030208297073841095,0.8558259010314941,0.9759516716003418,0.9936205744743347
60_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,77.89112700372237,65.89150011007351,20.319183349609375,83.07186126708984,0.12244877964258194,0.06061270087957382,0.1599118411540985,0.03021090291440487,0.855643093585968,0.9759840965270996,0.9936391711235046
83_area_31_color_0_Left_Down_0.0,-81.86063938088591,-85.25394459049464,-3.8230786323547363,-84.58387756347656,0.12233319133520126,0.06051068753004074,0.15968576073646545,0.030153624713420868,0.8559334874153137,0.9760578870773315,0.9936612844467163
35_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-22.236593961951073,55.89959954072992,-9.509408950805664,57.638118743896484,0.12225210666656494,0.06037753075361252,0.15926121175289154,0.030097341164946556,0.8561904430389404,0.9761438369750977,0.9936859011650085
34_area_31_color_0_Left_Down_0.0,87.70970327668999,-62.924959601364925,25.339548110961914,-75.88140869140625,0.12255234271287918,0.06070078909397125,0.16014307737350464,0.03017052821815014,0.8557053208351135,0.9760549664497375,0.9936800003051758
74_area_31_color_0_Left_Down_0.0,16.94352876338432,-21.439645806416124,15.305434226989746,-25.50777244567871,0.12249884009361267,0.060568004846572876,0.1596892774105072,0.030126556754112244,0.8558932542800903,0.9761221408843994,0.9936987161636353
45_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,84.58459160662858,61.58140616442756,29.3145751953125,85.33200073242188,0.12306011468172073,0.06095195561647415,0.16000322997570038,0.03037293627858162,0.8546563386917114,0.9757305383682251,0.9935856461524963
33_area_31_color_0_Left_Down_0.0,60.899166848004825,-5.635231236905355,63.855445861816406,-11.691255569458008,0.12290983647108078,0.06080726906657219,0.1595958024263382,0.03030848689377308,0.8549716472625732,0.9758017659187317,0.9936076998710632
59_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-15.332489579220265,-40.78672705247288,-11.221553802490234,-42.88792037963867,0.12267153710126877,0.060626473277807236,0.15911421179771423,0.030217967927455902,0.8554642200469971,0.9758902192115784,0.9936313629150391
21_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-79.85241060283312,65.65002772590958,-23.461193084716797,85.79795837402344,0.12285587936639786,0.06060988828539848,0.15885038673877716,0.030266571789979935,0.8550056219100952,0.975847065448761,0.9936456680297852
38_area_31_color_0_Left_Down_0.0,56.322181643413955,89.9491811915035,2.1479201316833496,85.0627212524414,0.12266635149717331,0.060449618846178055,0.15843115746974945,0.03018376976251602,0.8554667234420776,0.9759361743927002,0.9936690926551819
39_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,89.39463067330297,9.977707008472947,80.8945083618164,89.43999481201172,0.12289177626371384,0.06061273440718651,0.15878629684448242,0.03028581105172634,0.854877233505249,0.9757459163665771,0.993628203868866
73_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,48.41773473249188,80.05783137883705,-8.403031349182129,47.55990982055664,0.12379886955022812,0.06138104200363159,0.16016004979610443,0.030703604221343994,0.8530064225196838,0.9748898148536682,0.9934617877006531
49_area_31_color_0_Left_Down_0.0,62.93653032193407,-45.47734168622442,38.37887954711914,-65.56634521484375,0.12427731603384018,0.0617101676762104,0.160752072930336,0.030847417190670967,0.8517858386039734,0.9747668504714966,0.9934661984443665
52_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-8.902055644183164,-66.7513052727309,-5.055239200592041,-76.80361938476562,0.12424449622631073,0.06182059645652771,0.16157746315002441,0.03081516921520233,0.8518903851509094,0.974831759929657,0.9934888482093811
1_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,81.72918490657003,19.111434201158403,52.45857238769531,-5.499904155731201,0.12422465533018112,0.061794720590114594,0.1615118682384491,0.030818317085504532,0.8519142270088196,0.97483891248703,0.9934782385826111
18_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-48.84429500937671,30.906123193054214,-36.9765739440918,40.94767761230469,0.12417534738779068,0.061713092029094696,0.1613137423992157,0.030809883028268814,0.8518673181533813,0.9748988747596741,0.9934806227684021
13_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,21.26308328242125,-25.530710754088716,-53.203460693359375,-8.610200881958008,0.12463489174842834,0.062065642327070236,0.1623169630765915,0.031061504036188126,0.850360631942749,0.9745755195617676,0.9934407472610474
49_area_31_color_0_Left_Down_0.0,-69.55963340406677,30.883175206703925,-46.39826965332031,56.7222785949707,0.12501461803913116,0.062206290662288666,0.16232958436012268,0.031182006001472473,0.8494986891746521,0.9743802547454834,0.9934595227241516
38_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,3.655386162682788,49.017310512415065,-59.793643951416016,-18.98179817199707,0.12529706954956055,0.06237029656767845,0.16273356974124908,0.0313388928771019,0.8487894535064697,0.9741899967193604,0.9933770298957825
39_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,3.629430200158808,63.39267005733723,1.993422269821167,65.29963684082031,0.12513013184070587,0.06224677711725235,0.16245333850383759,0.03126165643334389,0.8492395281791687,0.9742755889892578,0.9933984875679016
67_area_31_color_0_Left_Down_0.0,9.343230979407394,10.968834876369527,13.194090843200684,18.00255584716797,0.12498082220554352,0.062144313007593155,0.16231413185596466,0.031200183555483818,0.8495171070098877,0.9743619561195374,0.9934213161468506
153_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,67.79764847850211,-17.37308408176854,58.924617767333984,-43.890167236328125,0.1253305971622467,0.062279995530843735,0.16226501762866974,0.03133174031972885,0.8486562967300415,0.9741452932357788,0.9934112429618835
78_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-65.87725887888467,-84.81911826359898,-29.535152435302734,-43.33329772949219,0.12578152120113373,0.06271791458129883,0.16343669593334198,0.031565889716148376,0.8474064469337463,0.9738269448280334,0.993322491645813
8_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,45.92470602125141,21.655719243623636,42.03606033325195,33.54312515258789,0.1259828805923462,0.06279575824737549,0.16346865892410278,0.031621530652046204,0.847044050693512,0.9737805128097534,0.9933028817176819
28_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,36.73435825786024,-51.66645092839607,22.668514251708984,-55.81216049194336,0.12584836781024933,0.062647745013237,0.1630525141954422,0.03156491369009018,0.8472901582717896,0.973867654800415,0.9933239221572876
51_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-65.45313439438144,-87.38196017978126,4.123158931732178,-83.33790588378906,0.12570683658123016,0.06255724281072617,0.16297799348831177,0.03149811550974846,0.8476698994636536,0.9739440679550171,0.9933441877365112
158_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-26.894239414812546,16.185183633833958,-18.990962982177734,22.98536491394043,0.12570945918560028,0.06250279396772385,0.16281703114509583,0.031474608927965164,0.8476235866546631,0.9740241765975952,0.9933661818504333
166_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-19.396071882048176,-11.254514035728775,-22.531253814697266,-13.867853164672852,0.12549808621406555,0.062339864671230316,0.16237618029117584,0.03139328211545944,0.8480883240699768,0.9741009473800659,0.9933845400810242
85_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,72.74856500887472,-27.31401593580594,52.04392623901367,-57.377140045166016,0.12620267271995544,0.06287271529436111,0.16282919049263,0.031678032130002975,0.846809446811676,0.9736678600311279,0.9932229518890381
90_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,2.5181080487659386,51.05754229340576,-8.72098159790039,53.78668975830078,0.12608307600021362,0.06272365897893906,0.1624070554971695,0.03161270171403885,0.8471313714981079,0.9737594723701477,0.9932467341423035
19_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-18.622299182171375,21.97560604101723,-29.30668830871582,5.173438549041748,0.12613101303577423,0.06265541166067123,0.16215376555919647,0.031595684587955475,0.8470922708511353,0.9738397598266602,0.9932689666748047
51_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,65.22546757441413,80.91371225837557,10.36028003692627,76.15396881103516,0.1260557621717453,0.06258891522884369,0.16211161017417908,0.03156143054366112,0.847167432308197,0.9739102125167847,0.9932873845100403
69_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-63.52677343277317,76.78577252906899,-9.956242561340332,84.16568756103516,0.1259230375289917,0.062472909688949585,0.1618836671113968,0.03149644285440445,0.8475653529167175,0.9739981889724731,0.9933102130889893
102_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-1.4190672456831237,-43.516010106187494,4.233794689178467,-48.2310676574707,0.1257326751947403,0.06234759837388992,0.16162681579589844,0.031422268599271774,0.8479766845703125,0.9740811586380005,0.9933311343193054
51_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-7.355563877112971,86.40586355138586,2.3206682205200195,82.78250122070312,0.12574437260627747,0.06240956112742424,0.16205263137817383,0.03138956055045128,0.8481432795524597,0.9741474986076355,0.9933521151542664
64_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-1.328743081283477,-30.82471014824852,-5.209444999694824,-32.87885284423828,0.12568633258342743,0.062310587614774704,0.16171292960643768,0.03134789690375328,0.8482866287231445,0.9742063283920288,0.9933750033378601
77_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,24.01215377701064,-46.77378861992525,14.361649513244629,-50.91563415527344,0.12558452785015106,0.062171775847673416,0.16130764782428741,0.03128930926322937,0.8485987186431885,0.9742855429649353,0.993396520614624
72_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-76.3446009404405,-66.80165005608313,-22.37720489501953,-88.42942810058594,0.12567861378192902,0.0623517781496048,0.16189785301685333,0.031376663595438004,0.8483228087425232,0.974107563495636,0.9933069348335266
96_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-66.95174898760096,-62.65751516778702,-25.922176361083984,-81.37885284423828,0.12563729286193848,0.06228052079677582,0.16165629029273987,0.03134409710764885,0.8484683632850647,0.9741461277008057,0.9933188557624817
7_a641c3f4647545a2a4f5c50f5f5fbb571_color_0_Left_Down_0.0,-65.01110892310618,25.357454064578633,-52.61667251586914,48.15880584716797,0.12577781081199646,0.06229851394891739,0.16147921979427338,0.03136525675654411,0.8481352925300598,0.9741466045379639,0.9933390617370605
42_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-57.261584808153934,-27.779889001704625,-49.2752571105957,-51.0881462097168,0.1257132738828659,0.06227255240082741,0.16168621182441711,0.031324055045843124,0.8483267426490784,0.9742162227630615,0.9933607578277588
81_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,71.42191378308212,-4.6869047526829775,70.092041015625,-11.20877742767334,0.12548094987869263,0.062096260488033295,0.16121798753738403,0.031236043199896812,0.8488266468048096,0.974301815032959,0.99338299036026
72_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,30.16039293378489,-58.98242318370663,15.489065170288086,-63.50028610229492,0.1252918839454651,0.061976462602615356,0.1608564555644989,0.03117266483604908,0.8491919040679932,0.9743388295173645,0.9933876991271973
80_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-55.38797661443926,-82.64364907203381,-3.8647749423980713,-89.66575622558594,0.12512493133544922,0.06181991845369339,0.16043545305728912,0.031096694990992546,0.8496755361557007,0.9744245409965515,0.9934098124504089
130_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-59.591688647010386,-39.85373897424745,-42.91869354248047,-60.535972595214844,0.12521500885486603,0.06179871782660484,0.16020353138446808,0.0311143659055233,0.849566638469696,0.9743807911872864,0.9934096336364746
111_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-58.13811283018558,-74.03354392373,-13.949044227600098,-84.76527404785156,0.12523633241653442,0.061784256249666214,0.16021452844142914,0.031098634004592896,0.8495198488235474,0.9744400978088379,0.993428111076355
27_fa5f164b48f043c6b2b0bb9e8631a4821_color_0_Left_Down_0.0,-68.28554320189185,-7.059821754109365,-67.8427505493164,-27.535905838012695,0.1251797378063202,0.06169671565294266,0.15990997850894928,0.031066633760929108,0.849612295627594,0.974509060382843,0.9934478998184204
60_e0166dba74ee42fd80fccc26fe3f02c81_color_0_Left_Down_0.0,-52.85993068695735,-24.43142501134642,-48.574214935302734,-19.44999885559082,0.12499576061964035,0.06153412163257599,0.15944769978523254,0.030989209190011024,0.8500813245773315,0.9745933413505554,0.9934696555137634
